"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"74486094789","2018-02-06","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  29.9","24","  15.6","24","1027.3","24","026.5","24"," 10.0","24","  5.6","24"," 12.0","999.9","  43.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"74486094789","2018-02-07","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  32.5","24","  26.9","24","1028.5","20","026.3","24","  6.8","24","  7.6","24"," 15.9","999.9","  46.0"," ","  25.0"," "," 0.00","G","999.9","011000"
"74486094789","2018-02-08","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  33.0","24","  21.3","24","1024.0","23","022.4","24","  9.7","24"," 12.9","24"," 26.0"," 32.1","  46.0"," ","  26.1"," "," 0.84","G","999.9","010000"
"74486094789","2018-02-09","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  29.3","24","  15.6","24","1033.3","24","032.5","24"," 10.0","24","  9.1","24"," 18.1","999.9","  35.1"," ","  24.1"," "," 0.00","G","999.9","000000"
"74486094789","2018-02-10","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  41.1","24","  37.7","24","1026.8","20","025.7","24","  9.3","24","  5.5","24"," 15.9","999.9","  48.9"," ","  24.1"," "," 0.00","G","999.9","010000"
"74486094789","2018-02-11","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  46.8","24","  46.8","24","1016.4","12","015.6","24","  1.2","24","  6.4","24"," 19.0"," 27.0","  51.1"," ","  35.1"," "," 0.64","G","999.9","110000"
"74486094789","2018-02-12","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  46.3","24","  38.6","24","1023.0","21","020.1","24","  6.7","24"," 12.1","24"," 21.0"," 26.0","  57.9"," ","  41.0"," "," 0.76","G","999.9","110000"
"74486094789","2018-02-13","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  32.2","24","  13.2","24","1040.8","24","040.1","24"," 10.0","24"," 11.5","24"," 18.1","999.9","  41.0","*","  26.1","*"," 0.00","G","999.9","000000"
"74486094789","2018-02-14","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  37.4","24","  30.5","24","1030.0","23","029.6","24"," 10.0","24","  6.6","24"," 14.0","999.9","  46.9"," ","  25.0"," "," 0.00","G","999.9","000000"
"74486094789","2018-02-15","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  44.6","24","  43.2","24","1014.3","22","013.6","24","  6.5","24","  5.8","24","  8.9","999.9","  51.1"," ","  33.1"," "," 0.10","G","999.9","010000"
"74486094789","2018-02-16","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  51.1","24","  48.6","24","1004.8","21","003.9","24","  7.0","24","  8.0","24"," 26.0"," 35.0","  59.0"," ","  41.0"," "," 0.18","G","999.9","110000"
"74486094789","2018-02-17","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  35.4","24","  20.3","24","1024.9","24","024.2","24"," 10.0","24"," 11.5","24"," 26.0"," 31.1","  59.0"," ","  28.0"," "," 0.04","G","999.9","001000"
"74486094789","2018-02-18","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  36.7","24","  28.8","24","1023.6","21","021.3","24","  7.1","24","  9.9","24"," 22.9"," 33.0","  45.0"," ","  28.0"," "," 0.50","G","  1.2","001000"
